,battery_id,voltage,current,temp,time,rul
1906,B0026,3.1967329975219663,-0.002724702530573232,39.44314872229857,3161.609,3037.141
1907,B0026,2.644876012295188,-4.02710331295123,39.48274728356545,3173.172,3025.578
1908,B0026,3.096404985380444,-0.0003556129401016267,39.563953092537716,3184.719,3014.031
1909,B0026,2.4619481975419544,-4.022901445259281,39.59434633771344,3196.219,3002.531
1910,B0026,2.9507757679797986,-0.00113178864252734,39.719678679055036,3207.766,2990.984
1911,B0026,2.094755756018166,-4.0261807479648795,39.76943513760905,3219.281,2979.469
1912,B0026,2.782977693675954,-0.0016522219728365227,40.014600736484276,3231.141,2967.609
1913,B0026,2.865011085545766,-0.0012918862889692978,39.839668040037914,3242.938,2955.812
1914,B0026,2.907080014368992,-0.0011922412211136523,39.571816919306436,3254.719,2944.031
1915,B0026,2.9359755510235117,-0.002712780059134145,39.3709245816254,3266.547,2932.203
1916,B0026,2.9575967909293914,-0.000872175142661475,39.08147706790722,3278.313,2920.437
1917,B0026,2.9750361072874436,-0.004128397612760401,38.920393453498825,3290.094,2908.656
1918,B0026,2.989811270551641,-0.0018829517531321561,38.702830435059205,3302.031,2896.719
1919,B0026,3.002121851379411,-0.0014392190529397188,38.57358253532179,3313.953,2884.797
1920,B0026,3.0133752755052483,-0.00023053239690212595,38.47232226813856,3325.828,2872.922
1921,B0026,3.0232142668770576,-0.0001676608283881413,38.33833957098124,3337.781,2860.969
1922,B0026,3.0320041847537023,0.0007392744522012616,38.14686656893389,3349.688,2849.062
1923,B0026,3.039674248537898,-0.00022862068052897406,37.9774700443717,3361.625,2837.125
1924,B0026,3.0469706781147288,-0.00029384119776838417,37.83206154582677,3373.547,2825.203
1925,B0026,3.0533513845254823,0.0005696348192781993,37.65294013536508,3385.438,2813.312
1926,B0026,3.0596380330095054,-0.002610255583850796,37.48848499351353,3397.375,2801.375
1927,B0026,3.065016043686028,-0.0018909016546920848,37.258847696920846,3409.359,2789.391
1928,B0026,3.070143086217229,0.0022447182857327137,37.145949514639526,3421.297,2777.453
1929,B0026,3.075044693702376,-0.0010974646302793932,36.987868584268476,3433.234,2765.516
1930,B0026,3.079560660991969,-0.0002546639057764728,36.82968862756237,3445.219,2753.531
1931,B0026,3.0836553316784827,-0.002983364293249183,36.67794643976456,3457.156,2741.594
1932,B0026,3.0876285714724294,0.0008122038021138327,36.52754115486412,3469.125,2729.625
1933,B0026,3.0912515773403557,-0.0017997181321381898,36.352409209034654,3481.047,2717.703
1934,B0026,3.0948765462335373,-0.0012889364830334002,36.231552238564625,3492.953,2705.797
1935,B0026,3.0979518594168898,-0.0005855533434106121,36.091365686139255,3504.891,2693.859
1936,B0026,3.1012071899667824,-0.003327974891339404,35.94991039801262,3516.813,2681.937
1937,B0026,3.1043850823212886,-0.004866516857199062,35.814736116351426,3528.813,2669.937
1938,B0026,3.1070779241596487,-0.000460101839497596,35.659844681528206,3540.75,2658.0
1939,B0026,3.1100231005866408,-0.0021632565356587224,35.53505303081478,3552.688,2646.062
1940,B0026,3.112549542075971,0.0020471480797031746,35.3496255434948,3564.609,2634.141
1941,B0026,3.115034306975432,0.0006488372464218327,35.29308836319125,3576.516,2622.234
1942,B0026,3.117420627892054,0.0016562139203534978,35.13300652893443,3588.5,2610.25
1943,B0026,3.11968461333432,-0.0013683702070379953,35.01938711309341,3600.406,2598.344
1944,B0026,3.121554919022682,0.0006886989759887792,34.86348685796468,3612.281,2586.469
1945,B0026,3.1241035181795627,-0.005057505217790164,34.750075653697195,3624.188,2574.562
1946,B0026,3.1258988499436655,-0.00101804885878911,34.653222144759965,3636.109,2562.641
1947,B0026,3.1278011247052646,-0.001091615749012496,34.528303824443455,3648.016,2550.734
1948,B0026,3.130034315952418,-0.0022648028397266313,34.427305483942234,3659.953,2538.797
1949,B0026,3.131664762046872,-0.0043560792660230375,34.307947246435575,3671.844,2526.906
1950,B0026,3.1334468057144442,-0.0008947851892027659,34.199350875107626,3683.75,2515.0
1951,B0026,3.1352064865125966,-0.0009068180284879393,34.07852660511943,3695.672,2503.078
1952,B0026,3.136806204030176,0.0005995416812219125,33.97555308175536,3707.531,2491.219
1953,B0026,3.1384406877122775,-0.0015300749218699586,33.87089894897583,3719.453,2479.297
1954,B0026,3.1400347443012695,-0.0018393731715928086,33.77232263895229,3731.438,2467.312
1955,B0026,3.1417692064747955,0.00039246236270590724,33.64029304601691,3743.484,2455.266
1956,B0026,3.142930707578338,-0.004659014573970105,33.5949565447608,3755.344,2443.406
1957,B0026,3.1445638363016744,-0.001699686452879544,33.483835605715065,3767.219,2431.531
1958,B0026,3.1461147883187737,0.001278625952700671,33.37427474563597,3779.109,2419.641
1959,B0026,3.147316347086481,-0.0008125904693859026,33.28205714662565,3791.125,2407.625
1960,B0026,3.148839405358479,-6.725301273153911e-06,33.15497033270353,3803.0,2395.75
1961,B0026,3.149986959673056,0.0009047543341911686,33.093254537449255,3815.0,2383.75
1962,B0026,3.1512201953394015,-0.0015441490343481217,33.01795237832911,3826.922,2371.828
1963,B0026,3.152575653149945,-0.0009278450192194583,32.911725044319,3838.813,2359.937
1964,B0026,3.1537553228679807,-0.004075936334421412,32.83808731017977,3850.703,2348.047
1965,B0026,3.1549932107362912,-0.0005671319736998098,32.75529598986553,3862.609,2336.141
1966,B0026,3.156090877224033,-0.0025068001445770443,32.66585339131338,3874.5,2324.25
1967,B0026,3.157235899144073,-0.00046185343078781327,32.58662707581141,3886.406,2312.344
1968,B0026,3.158520755135371,-0.0032093670052768274,32.49250990463877,3898.328,2300.422
1969,B0026,3.1593722969562927,0.0008823789758483974,32.43925804329416,3910.297,2288.453
1970,B0026,3.1604733252922546,-0.0019084405618057141,32.33671906540381,3922.188,2276.562
1971,B0026,3.1615884525300033,-0.0007792554251897168,32.26908243361306,3934.078,2264.672
1972,B0026,3.1625255806339636,0.0016578363574132145,32.20870750637877,3945.984,2252.766
1973,B0026,3.163576856259313,-0.004555906653121105,32.11282294870628,3957.844,2240.906
1974,B0026,3.164526048118391,0.0007246943608370394,32.04471684575813,3969.75,2229.0
1975,B0026,3.1656967184089195,0.002893105147914473,31.985415232101378,3981.594,2217.156
1976,B0026,3.1665204555321766,-0.0010353790540746338,31.91379329779175,3993.516,2205.234
1977,B0026,3.1674984179604113,-0.0027735224217356794,31.832902657784597,4005.469,2193.281
1978,B0026,3.168707934051235,-0.0013606442134850134,31.738066341071672,4017.406,2181.344
1979,B0026,3.1694457582970044,-0.000315026444322818,31.683987508084293,4029.297,2169.453
1980,B0026,3.170434955319993,0.0010203395601351673,31.618220151519427,4041.219,2157.531
1981,B0026,3.171116488731063,0.0019420731377023635,31.55359376966361,4053.109,2145.641
1982,B0026,3.1719057331098175,-5.343882404404834e-05,31.485138821972313,4065.0,2133.75
1983,B0026,3.172908848861725,0.001959113662530176,31.422306807163118,4076.906,2121.844
1984,B0026,3.1734794845290804,-0.001510582898502996,31.357430400332408,4088.766,2109.984
1985,B0026,3.174591088645971,-5.400503022232625e-05,31.313551366580906,4100.672,2098.0780000000004
1986,B0026,3.1756318591400636,-0.0003709391379903407,31.23139721802901,4112.563,2086.187
1987,B0026,3.176272247351977,0.0032996809027632584,31.185496347664163,4124.484,2074.2659999999996
1988,B0026,3.176905827156166,-0.0044964025715665615,31.1217750514436,4136.453,2062.2969999999996
1989,B0026,3.1776232764673007,-0.0008738748565053476,31.05412610831975,4148.391,2050.3590000000004
1990,B0026,3.1782070916692877,-0.0023126201617651833,30.989857026154915,4160.281,2038.469
1991,B0026,3.179176468689704,-0.0017636152544131345,30.92860650626316,4172.172,2026.5780000000004
1992,B0026,3.179992059292048,0.00011525516287457776,30.877802070096596,4184.094,2014.656
1993,B0026,3.1805596201597486,-0.0024532784273210506,30.819275058462722,4196.0,2002.75
1994,B0026,3.18147126176224,-0.002323267704100028,30.761506075984972,4207.875,1990.875
1995,B0026,3.182053294096829,-0.0007170663357330333,30.69227019672445,4219.844,1978.906
1996,B0026,3.1828005912655626,-0.0035900593032771517,30.645317049987714,4231.703,1967.0469999999996
1997,B0026,3.183317283442167,-0.002380670484892677,30.60137203759006,4243.578,1955.1719999999996
1998,B0026,3.184094130708883,5.166790159077684e-05,30.549799086643503,4255.453,1943.2969999999996
1999,B0026,3.1847256368916073,-0.0031024965966000274,30.498928328291317,4267.438,1931.312
2000,B0026,3.1854187928581315,-0.000360876520451677,30.448344888418273,4279.328,1919.4219999999996
2001,B0026,3.1861841987061683,-0.00448157303401296,30.402301634040022,4291.219,1907.531
2002,B0026,3.1867043360561054,-0.0006130635986825446,30.349562904989618,4303.109,1895.6409999999996
2003,B0026,3.1874545224725304,0.0011051524109842417,30.314080420348464,4315.0,1883.75
2004,B0026,3.188033805194774,-0.0010836279943663327,30.259847997512168,4326.922,1871.8280000000004
2005,B0026,3.1887054001326147,-0.0023800721110957537,30.218895807059823,4338.891,1859.8590000000004
2006,B0026,3.1893402813006144,0.0012779291344620141,30.170780643930758,4350.781,1847.969
2007,B0026,3.189900247528523,-0.0017867065222117824,30.127114403233595,4362.719,1836.031
2008,B0026,3.190538146233697,-0.0016768448088432635,30.084773575656016,4374.594,1824.156
2009,B0026,3.191124720638697,0.0009074364782201231,30.029516665208014,4386.5,1812.25
2010,B0026,3.191687073797496,4.1474159009933086e-05,29.989491500989963,4398.406,1800.344
2011,B0026,3.192312236956359,7.23033880941334e-05,29.950194472368473,4410.375,1788.375
2012,B0026,3.192766582363529,-0.0021451715782560892,29.89976605234071,4422.266,1776.4840000000004
2013,B0026,3.193497546784913,-0.0019518582977181848,29.866412929903614,4434.234,1764.5159999999996
2014,B0026,3.1939073944446656,-0.0012703384472805494,29.826627390236474,4446.141,1752.6090000000004
2015,B0026,3.1945267305540463,-0.00013999414729425516,29.781561479247845,4458.078,1740.6719999999996
2016,B0026,3.1949459068995765,0.0017436150392178352,29.74625831470996,4470.031,1728.719
2017,B0026,3.1956796227375373,-0.0012248996295793663,29.7086351732479,4481.953,1716.7969999999996
2018,B0026,3.196015106577451,-0.002588978899682531,29.658533332345552,4493.844,1704.906
2019,B0026,3.1965959042032748,-0.003126113327492411,29.62053598115536,4505.844,1692.906
2020,B0026,3.196880796059781,0.0015769418457777784,29.591102221097586,4517.781,1680.969
2021,B0026,3.197698976661367,-0.0005534743100508751,29.556092344499625,4529.703,1669.0469999999996
2022,B0026,3.1983178786565105,0.000400639661289062,29.52172775684334,4541.672,1657.0780000000004
2023,B0026,3.198743218664856,-0.0035337175662879757,29.479777482225703,4553.609,1645.1409999999996
2024,B0026,3.1993129057430223,-1.364796051323134e-05,29.454652139239112,4565.547,1633.2030000000004
2025,B0026,3.199734704296624,-0.0047485588479237485,29.421074104299645,4577.469,1621.281
2026,B0026,3.2000600132641464,-0.002607260618048544,29.393000501613646,4589.438,1609.312
2027,B0026,3.2007389765814276,0.00047906734868190216,29.34294848192327,4601.313,1597.437
2028,B0026,3.2011269284457655,-0.0020232518950263328,29.31960504526197,4613.25,1585.5
2029,B0026,3.2015634535538,-0.003739901219959481,29.284749889343512,4625.125,1573.625
2030,B0026,3.2021525234225203,-0.0007322186965951261,29.253877423289158,4637.063,1561.687
2031,B0026,3.202515507464126,-0.0003446108021670542,29.216614488629933,4649.031,1549.719
2032,B0026,3.2029204471639643,-0.0009438787214983711,29.186018087755993,4660.938,1537.812
2033,B0026,3.203346949964165,-0.0005728432192486416,29.15515486951785,4672.859,1525.8909999999996
2034,B0026,3.2039613526486064,0.002651962585609973,29.129300696805867,4684.75,1514.0
2035,B0026,3.204331510744491,0.0006263959106785626,29.09593013789505,4696.703,1502.0469999999996
2036,B0026,3.204795508806005,-0.0028550107421847297,29.069349674363025,4708.578,1490.1719999999996
2037,B0026,3.205271027718534,-0.0010931530365973776,29.042422335555298,4720.469,1478.281
2038,B0026,3.205705457924719,0.0006506625287915139,29.008918064136903,4732.344,1466.406
2039,B0026,3.2059811137062684,-0.0007451702211622234,28.974969217986327,4744.219,1454.531
2040,B0026,3.2064278132258246,-0.003120754337081248,28.94316284778593,4756.094,1442.656
2041,B0026,3.2069310112303504,-0.0013090362950109228,28.922915828209078,4767.984,1430.7659999999996
2042,B0026,3.207331735958441,-0.0006103656030528609,28.901252973861187,4779.891,1418.8590000000004
2043,B0026,3.2077334044693577,-0.0012686799027192715,28.867518697663392,4791.75,1407.0
2044,B0026,3.2080878481028465,-0.002643391148998948,28.84603058120277,4803.656,1395.094
2045,B0026,3.208607194839595,-0.0030600267068194792,28.82214304284088,4815.578,1383.1719999999996
2046,B0026,3.2089527742551285,-0.0024005710150393727,28.787642197470053,4827.484,1371.2659999999996
2047,B0026,3.209302906519224,-0.0030554827355097607,28.758078243431235,4839.438,1359.312
2048,B0026,3.209754425195482,-0.004706912200517733,28.740371880769427,4851.375,1347.375
2049,B0026,3.2100991400581114,-0.000504173884971031,28.720128317863004,4863.313,1335.437
2050,B0026,3.2105885863910464,-0.0017944427375082266,28.691210652320613,4875.281,1323.469
2051,B0026,3.2108909276744764,-0.0005871812855606239,28.670817973895375,4887.172,1311.5780000000004
2052,B0026,3.2112921953506097,-0.0030220965718723955,28.652369087236192,4899.125,1299.625
2053,B0026,3.2117351486654506,0.0027817846042183926,28.627105780554498,4911.125,1287.625
2054,B0026,3.212268193514631,-0.002991854002012212,28.618222634285647,4923.0,1275.75
2055,B0026,3.212312804622272,-0.0017326376938510118,28.586963377055717,4934.891,1263.8590000000004
2056,B0026,3.2129763692441147,-0.00024273045251643245,28.557523067553664,4946.766,1251.9840000000004
2057,B0026,3.2131024828190164,4.50096440692073e-06,28.53689477152612,4958.719,1240.031
2058,B0026,3.213455333626485,-0.00219190016323295,28.512280896277723,4970.625,1228.125
2059,B0026,3.214069613442184,-0.0006279602590825587,28.489508780229585,4982.609,1216.1409999999996
2060,B0026,3.2144614825648263,-0.0008805708713127745,28.471676740389825,4994.5,1204.25
2061,B0026,3.2145400081593283,-0.0004909010098931832,28.447086878619785,5006.438,1192.312
2062,B0026,3.214952651401421,0.0020594233027868584,28.433942029082512,5018.344,1180.406
2063,B0026,3.2155907665999286,-0.0013234118288208804,28.413855478476293,5030.219,1168.531
2064,B0026,3.2156559579404544,-0.0031028874589648417,28.392715372698476,5042.141,1156.6090000000004
2065,B0026,3.2160284166377195,-0.0015225303322278893,28.367602873149867,5054.078,1144.6719999999996
2066,B0026,3.216548250206124,-0.000780233957492029,28.35410893886938,5066.016,1132.7340000000004
2067,B0026,3.2166299696232192,-0.003246426572716563,28.33571112380156,5077.875,1120.875
2068,B0026,3.2170669310735183,0.0008289995186469571,28.313568029723008,5089.797,1108.9530000000004
2069,B0026,3.2175487249728687,0.0002576240897296153,28.29060415757908,5101.719,1097.031
2070,B0026,3.217754517652563,-0.002569004443273685,28.272427103476893,5113.609,1085.1409999999996
2071,B0026,3.2181687761561055,-0.0010911609022622112,28.26899011343929,5125.484,1073.2659999999996
2072,B0026,3.218572621601127,-0.0014385092434152603,28.236320573461402,5137.391,1061.3590000000004
2073,B0026,3.2188980831234293,-0.0012538122995603316,28.226833151313908,5149.313,1049.437
2074,B0026,3.21905523405989,-0.0011982466154990643,28.20694759369425,5161.297,1037.4530000000004
2075,B0026,3.2195233692762892,-0.003126132752693121,28.193373251890343,5173.297,1025.4530000000004
2076,B0026,3.2198098230700696,-0.00175854361834118,28.17374296649163,5185.203,1013.5469999999996
2077,B0026,3.22007090478374,0.0005027148155264239,28.15830544703883,5197.125,1001.625
2078,B0026,3.2201903073612894,0.0019057386551280214,28.134305030054325,5208.984,989.7659999999996
2079,B0026,3.220528194359635,-0.0009963000357660664,28.125810286819164,5220.953,977.7969999999996
2080,B0026,3.221045825267484,-0.001877403074973984,28.099867406458408,5232.875,965.875
2081,B0026,3.221347439764035,-0.00048112650507536056,28.098252061245685,5244.734,954.0159999999996
2082,B0026,3.221667475609607,-0.0032780376972416504,28.07962643098117,5256.641,942.1090000000004
2083,B0026,3.2219040251969995,-0.0017645805161669976,28.057710147090592,5268.594,930.156
2084,B0026,3.222068087896776,0.0013885170388461283,28.045917724110655,5280.516,918.2340000000004
2085,B0026,3.2224838419737676,-0.0029452133992288773,28.026662922370743,5292.5,906.25
2086,B0026,3.2229251046275476,-0.0013429031091276558,28.020190116861432,5304.406,894.344
2087,B0026,3.2229726697880605,-0.0029433233755530998,27.996181118380733,5316.328,882.4219999999996
2088,B0026,3.223343637802738,-0.00206433489164485,27.98495418378113,5328.219,870.531
2089,B0026,3.2236898650115955,0.0015016503547764604,27.966505170996445,5340.172,858.5780000000004
2090,B0026,3.2238049274159457,-0.0011421924393739877,27.95718719071729,5352.109,846.6409999999996
2091,B0026,3.224402849956773,-0.0009542301222095327,27.936810966413,5364.078,834.6719999999996
2092,B0026,3.224508301852171,-0.0001940997022899162,27.930106049224037,5376.016,822.7340000000004
2093,B0026,3.2249369185951866,-0.004042163307671103,27.917416014807166,5387.953,810.7969999999996
2094,B0026,3.224893990741798,0.0003855950804977347,27.902728626653257,5399.906,798.844
2095,B0026,3.2254327460945458,-0.0009532363841154724,27.887779596908114,5411.859,786.8909999999996
2096,B0026,3.2259154288288214,-0.0002445503729688161,27.876608996419964,5423.781,774.969
2097,B0026,3.226080470416995,-0.0022144695241657687,27.86137435781312,5435.719,763.031
2098,B0026,3.2263489062969835,-0.003549761868869223,27.8484739678387,5447.656,751.094
2099,B0026,3.226576873983516,-0.003948396625770929,27.84318155518208,5459.609,739.1409999999996
2100,B0026,3.226933720493501,-0.00046775957179477363,27.831614618121137,5471.516,727.2340000000004
2101,B0026,3.226997382234952,0.001803175933056183,27.81458888881858,5483.453,715.2969999999996
2102,B0026,3.2274238789300465,-0.001808187953578248,27.80251829025464,5495.422,703.3280000000004
2103,B0026,3.227748310472213,-4.236783422691435e-05,27.78640632118454,5507.375,691.375
2104,B0026,3.2279696102689135,-0.0012128667881324841,27.776538830777756,5519.297,679.4530000000004
2105,B0026,3.2281779720449304,-0.0011128592584744232,27.771761524482503,5531.188,667.5619999999999
2106,B0026,3.228534063702947,0.0013627581435864903,27.750197738288566,5543.094,655.656
2107,B0026,3.2287277109673216,0.0005953860613785759,27.74920004164098,5555.031,643.719
2108,B0026,3.228819320208847,-0.0021193814804444755,27.721082354109484,5567.031,631.719
2109,B0026,3.22914301213509,-0.0047353719137819715,27.71164818568246,5579.0,619.75
2110,B0026,3.2295330079573383,0.00029399259274586273,27.708836768446066,5590.844,607.906
2111,B0026,3.2296340983672884,0.0020027893095609733,27.705737639495517,5602.75,596.0
2112,B0026,3.229978784489537,0.0010564344083080072,27.68404709391988,5614.672,584.0780000000004
2113,B0026,3.2301583169141415,-0.0001400529623009033,27.677735929853963,5626.578,572.1719999999996
2114,B0026,3.2303557235773765,0.0029431259799786173,27.670226275035805,5638.484,560.2659999999996
2115,B0026,3.2308783890840913,-0.0014697056277087367,27.657269640652515,5650.375,548.375
2116,B0026,3.230926124645829,-0.0028296829858990187,27.642685289564895,5662.266,536.4840000000004
2117,B0026,3.2314011266197125,-0.0016829506745233206,27.635498935394867,5674.141,524.6090000000004
2118,B0026,3.2314295623028095,-0.0005897651206985893,27.62800605744057,5686.063,512.6869999999999
2119,B0026,3.2317575727809893,-0.002915463677434915,27.607842919245442,5697.938,500.8119999999999
2120,B0026,3.2319176904988764,-0.00018282879128954222,27.60499731420439,5709.844,488.90599999999995
2121,B0026,3.232416958138696,-0.001187018284449291,27.593342244766287,5721.797,476.95300000000043
2122,B0026,3.232656585640323,-0.002311415915498269,27.586033871596488,5733.828,464.92199999999957
2123,B0026,3.2327436663429068,0.0024391432093761015,27.57906362543512,5745.703,453.04699999999957
2124,B0026,3.233035701123334,-0.00381166871301195,27.56681014424185,5757.609,441.1409999999996
2125,B0026,3.2332299152535406,-0.00341139951091245,27.554191609516682,5769.563,429.1869999999999
2126,B0026,3.2333238285933543,-0.0012378906836775154,27.55162577271565,5781.469,417.28099999999995
2127,B0026,3.233544962075456,0.0008282769295952878,27.54420694606736,5793.375,405.375
2128,B0026,3.23405441593783,-0.003616603827830734,27.526486604212042,5805.25,393.5
2129,B0026,3.234076421552465,0.00044288728062843015,27.52839279653073,5817.203,381.54699999999957
2130,B0026,3.2344619087003097,0.002250624991204409,27.509771884136054,5829.078,369.67199999999957
2131,B0026,3.234652861982303,-0.0004489207309178411,27.501828525730605,5841.016,357.7340000000004
2132,B0026,3.234873301318413,-0.0010646380665478446,27.499118443637098,5852.953,345.79699999999957
2133,B0026,3.2352515619839717,-8.988351883593771e-05,27.475927693287435,5865.016,333.7340000000004
2134,B0026,3.235221149215657,-0.0017394267513970393,27.477939011623068,5876.906,321.84400000000005
2135,B0026,3.235581833455446,0.0007189195456951468,27.469999088523085,5888.859,309.8909999999996
2136,B0026,3.2357754601647253,-0.004905851691121302,27.46422322935709,5900.781,297.96900000000005
2137,B0026,3.2359748454239123,-0.00027890112944606,27.453572576451844,5912.688,286.0619999999999
2138,B0026,3.23627930973892,-0.004154773359689611,27.449649981089458,5924.578,274.17199999999957
2139,B0026,3.2363318701908548,0.001016414017833908,27.44440979519553,5936.453,262.29699999999957
2140,B0026,3.236661440268578,-0.0014517935610004718,27.426273836131593,5948.391,250.35900000000038
2141,B0026,3.236838839064429,0.00033271442126647533,27.419588975478593,5960.25,238.5
2142,B0026,3.2370951762153717,-0.0020765592472319024,27.41653756344386,5972.281,226.46900000000005
2143,B0026,3.237325845230075,-0.00042303172612210036,27.39882541603936,5984.266,214.48400000000038
2144,B0026,3.2374691563313265,0.00039020115158344085,27.40007968526074,5996.188,202.5619999999999
2145,B0026,3.2379327127472393,-0.0011865802954727086,27.390703665819014,6008.078,190.67199999999957
2146,B0026,3.2378928016190627,-0.0005665842284611195,27.39170557340854,6020.016,178.73400000000038
2147,B0026,3.2382156494107823,3.080579171295004e-05,27.37664590706692,6031.969,166.78099999999995
2148,B0026,3.2383962808792335,-0.0011928797832553276,27.36378429014832,6043.906,154.84400000000005
2149,B0026,3.2387446404721394,0.00033871204583648805,27.34929638832615,6055.828,142.92199999999957
2150,B0026,3.2387541279723338,-0.0028251306943587297,27.3532149400723,6067.797,130.95300000000043
2151,B0026,3.2390599997874974,-0.0008140588312545676,27.348177309813053,6079.719,119.03099999999995
2152,B0026,3.2392809810700616,-7.431177611282613e-06,27.341038650166176,6091.609,107.14099999999962
2153,B0026,3.239519806919747,0.001226683714929394,27.32855662645099,6103.5,95.25
2154,B0026,3.23952187716126,-0.0024881802885894574,27.32761057783333,6115.375,83.375
2155,B0026,3.2399824041721814,0.0005634619410041224,27.33316958170435,6127.313,71.4369999999999
2156,B0026,3.240119107552955,0.0016049638580505337,27.32072426243436,6139.219,59.53099999999995
2157,B0026,3.240334673069072,-0.001300267578779418,27.319278478835756,6151.172,47.57800000000043
2158,B0026,3.240687374995817,5.9134216224935865e-05,27.30483384519877,6163.094,35.65599999999995
2159,B0026,3.2407410002004506,-0.0022955076021617146,27.300629026063504,6174.984,23.76599999999962
2160,B0026,3.241009680045435,-0.0005681576583033826,27.298775339060906,6186.891,11.859000000000378
2161,B0026,3.2411093837588147,-0.0021065045612401697,27.288252458793796,6198.75,0.0
2162,B0027,4.186200185347402,0.0027321644506838228,26.050915731101185,0.0,6198.75
2163,B0027,4.186019026795424,0.0016927087406505782,26.05936263212477,9.343999999999998,6189.406
2164,B0027,3.517824455344258,-3.970842405231311,26.304700078618435,21.031000000000002,6177.719
2165,B0027,4.151304374783264,-0.000484166410997512,27.044949635496682,32.593999999999994,6166.156
2166,B0027,3.486764402042899,-3.9717366182935265,27.30240240360135,44.156,6154.594
2167,B0027,4.130712655096637,1.6927341565510097e-05,27.868860092235504,55.641,6143.109
2168,B0027,3.466341304925856,-3.9697797500512624,27.977192493740823,67.172,6131.578
2169,B0027,4.115519538158486,0.001653302669725599,28.438421280855604,78.75,6120.0
2170,B0027,3.4515954212513527,-3.9678482598040294,28.50808204570242,90.25,6108.5
2171,B0027,4.102860684331174,0.00010354613960648806,28.919096593684525,101.719,6097.031
2172,B0027,3.4397217922579686,-3.972957420562185,28.952876451946718,113.25,6085.5
2173,B0027,4.091501254368205,-0.0020387719343320163,29.34099455007268,124.734,6074.016
2174,B0027,3.4307132408692813,-3.9678107942036847,29.354235820615305,136.234,6062.516
2175,B0027,4.0818157153467265,0.0009398489549423128,29.704670368908022,147.75,6051.0
2176,B0027,3.4229452946647223,-3.9693400505868586,29.698031226675038,159.25,6039.5
2177,B0027,4.072638192133922,-0.0007431608540750665,30.06665404153233,170.734,6028.016
2178,B0027,3.4165471137426096,-3.969313769013675,30.055556995431417,182.234,6016.516
2179,B0027,4.064159813029125,-0.0015560915226839175,30.38168601331781,193.719,6005.031
2180,B0027,3.410192551908259,-3.9673732424600052,30.368874175293595,205.234,5993.516
2181,B0027,4.056339669370729,-0.0004118884749589972,30.703842379924616,216.781,5981.969
2182,B0027,3.404716057178217,-3.9701153397905413,30.68158918531627,228.281,5970.469
2183,B0027,4.04848746827293,-0.001333762555990909,31.019452189901383,239.781,5958.969
2184,B0027,3.3996956788622197,-3.9696548764362074,30.993677617423067,251.313,5947.437
2185,B0027,4.041246692969399,6.699344962631586e-05,31.292654190705157,262.828,5935.9220000000005
2186,B0027,3.3951799409503858,-3.9705077128205404,31.248061544640738,274.328,5924.4220000000005
2187,B0027,4.034525895585622,-0.002936514964525347,31.568070215591472,285.875,5912.875
2188,B0027,3.3907199350965733,-3.970230501486962,31.504177231220055,297.359,5901.391
2189,B0027,4.027908000869392,0.001379866466812093,31.822677936675767,308.844,5889.906
2190,B0027,3.385867158049024,-3.9704022416660507,31.761055164568514,320.406,5878.344
2191,B0027,4.021839447060521,-0.003537610485253968,32.08202918253401,331.969,5866.781
2192,B0027,3.38209381847332,-3.9730110714950637,32.04188012041517,343.469,5855.281
2193,B0027,4.015887415662825,-0.0035017130910079356,32.319540037943646,354.938,5843.812
2194,B0027,3.377373766812099,-3.970977680360907,32.240650212978906,366.516,5832.234
2195,B0027,4.009931800161722,-0.001961988079431361,32.549268715589456,378.0,5820.75
2196,B0027,3.3731286873567696,-3.971162875499787,32.517037958262144,389.5,5809.25
2197,B0027,4.004364086883686,-0.0011107624262654057,32.78086272187599,401.078,5797.6720000000005
2198,B0027,3.368958553120396,-3.97149195652551,32.72046674896057,412.578,5786.1720000000005
2199,B0027,3.9982515603892077,0.000960702972538334,33.02242912011348,424.078,5774.6720000000005
2200,B0027,3.364257469746154,-3.9706121824215415,32.984213585656484,435.547,5763.2029999999995
2201,B0027,3.992178383389755,-0.004393026754129406,33.24108116775386,446.984,5751.766
2202,B0027,3.359219170324396,-3.970000150644858,33.20845819889407,458.531,5740.219
2203,B0027,3.98586236957604,0.0010639608472743681,33.459611915361805,470.094,5728.656
2204,B0027,3.3539887443066605,-3.967854113871191,33.45962912983333,481.672,5717.0779999999995
2205,B0027,3.978905871945424,-0.0015521271997132574,33.710881782084854,493.156,5705.594
2206,B0027,3.3488773002662526,-3.97088165951377,33.65485400852086,504.656,5694.094
2207,B0027,3.972081775413467,-0.0016266352082335651,33.91743594540875,516.203,5682.5470000000005
2208,B0027,3.343772805709184,-3.9724918797430844,33.866460533561145,527.781,5670.969
2209,B0027,3.9650552043992384,-0.003265608314480806,34.081346920847594,539.344,5659.406
2210,B0027,3.338152324678927,-3.9714310489715023,34.053338044292914,550.844,5647.906
2211,B0027,3.957595970708181,0.0008862892949260898,34.31284702215441,562.375,5636.375
2212,B0027,3.332170042680406,-3.9726284072187497,34.28101950244853,573.906,5624.844
2213,B0027,3.949863518035311,-0.002058812801490767,34.5110679869936,585.406,5613.344
2214,B0027,3.3259830702581175,-3.9710976079490576,34.40841760298735,596.922,5601.8279999999995
2215,B0027,3.942063462994809,-0.0007971016792778834,34.66898698201124,608.375,5590.375
