asset_id,t_index,state_value
BAT003397,625.0,71.43
BAT003398,426.0,73.06
BAT003399,698.0,82.51
BAT003400,390.0,97.4
BAT003401,514.0,67.71
BAT003402,613.0,85.39
BAT003403,812.0,62.66
BAT003404,371.0,79.95
BAT003405,656.0,89.56
BAT003406,994.0,55.64
BAT003407,1049.0,67.12
BAT003408,1470.0,89.32
BAT003409,50.0,84.24
BAT003410,399.0,90.54
BAT003411,482.0,87.73
BAT003412,531.0,69.88
BAT003413,245.0,107.99
BAT003414,1845.0,77.05
BAT003415,456.0,40.0
BAT003416,391.0,
BAT003417,354.0,67.96
BAT003418,627.0,86.93
BAT003419,365.0,68.23
BAT003420,883.0,91.48
BAT003421,632.0,83.37
BAT003422,822.0,60.0
BAT003423,858.0,72.89
BAT003424,50.0,63.37
BAT003425,698.0,77.77
BAT003426,820.0,63.28
BAT003427,2275.0,76.12
BAT003428,601.0,70.92
BAT003429,383.0,72.72
BAT003430,868.0,105.76
BAT003431,279.0,69.59
BAT003432,993.0,45.98
BAT003433,126.0,90.24
BAT003434,519.0,90.12
BAT003435,344.0,45.32
BAT003436,922.0,64.49
BAT003437,358.0,81.54
BAT003438,484.0,82.86
BAT003439,440.0,74.93
BAT003440,774.0,75.27
BAT003441,594.0,60.92
BAT003442,432.0,40.0
BAT003443,1180.0,105.74
BAT003444,239.0,60.47
BAT003445,575.0,77.65
BAT003446,149.0,72.62
BAT003447,772.0,88.46
BAT003448,1435.0,76.72
BAT003449,,77.3
BAT003450,,40.0
BAT003451,1311.0,62.5
BAT003452,295.0,86.17
BAT003453,781.0,84.82
BAT003454,1363.0,60.73
BAT003455,997.0,51.33
BAT003456,803.0,76.9
BAT003457,414.0,40.0
BAT003458,1316.0,57.77
BAT003459,830.0,101.4
BAT003460,625.0,96.68
BAT003461,1655.0,82.31
BAT003462,489.0,79.61
BAT003463,417.0,45.75
BAT003464,539.0,63.89
BAT003465,502.0,70.57
BAT003466,876.0,64.21
BAT003467,261.0,69.75
BAT003468,501.0,94.49
BAT003469,2233.0,66.87
BAT003470,1375.0,69.89
BAT003471,749.0,86.09
BAT003472,645.0,53.71
BAT003473,886.0,62.4
BAT003474,430.0,63.93
BAT003475,,75.83
BAT003476,373.0,69.83
BAT003477,1614.0,70.3
BAT003478,960.0,65.03
BAT003479,504.0,58.94
BAT003480,50.0,84.14
BAT003481,376.0,69.93
BAT003482,770.0,84.29
BAT003483,443.0,58.33
BAT003484,809.0,65.02
BAT003485,535.0,71.68
BAT003486,205.0,73.08
BAT003487,245.0,86.32
BAT003488,472.0,
BAT003489,1520.0,86.2
BAT003490,715.0,80.62
BAT003491,618.0,73.4
BAT003492,657.0,60.73
BAT003493,516.0,86.35
BAT003494,276.0,
BAT003495,1204.0,74.68
BAT003496,278.0,74.19
BAT003497,2045.0,71.89
BAT003498,,
BAT003499,832.0,62.67
BAT003500,289.0,50.75
BAT003501,548.0,96.06
BAT003502,502.0,67.62
BAT003503,274.0,73.08
BAT003504,415.0,72.99
BAT003505,665.0,91.43
BAT003506,597.0,104.0
BAT003507,524.0,77.4
BAT003508,628.0,72.64
BAT003509,474.0,58.15
BAT003510,553.0,53.35
BAT003511,800.0,48.39
BAT003512,705.0,63.06
BAT003513,50.0,43.64
BAT003514,613.0,91.18
BAT003515,402.0,81.35
BAT003516,1552.0,71.23
BAT003517,193.0,91.64
BAT003518,755.0,58.93
BAT003519,819.0,62.7
BAT003520,324.0,45.99
BAT003521,75.0,86.62
BAT003522,717.0,62.84
BAT003523,853.0,75.24
BAT003524,612.0,90.04
BAT003525,,95.56
BAT003526,374.0,74.56
BAT003527,829.0,80.76
BAT003528,472.0,61.44
BAT003529,428.0,100.25
BAT003530,421.0,72.51
BAT003531,536.0,76.2
BAT003532,387.0,68.9
BAT003533,763.0,92.99
BAT003534,,77.99
BAT003535,,86.41
BAT003536,621.0,80.31
BAT003537,214.0,71.69
BAT003538,800.0,88.94
BAT003539,155.0,80.18
BAT003540,277.0,60.59
BAT003541,1051.0,60.16
BAT003542,1182.0,77.23
BAT003543,200.0,88.61
BAT003544,976.0,99.59
BAT003545,1106.0,48.34
BAT003546,970.0,75.38
BAT003547,914.0,82.34
BAT003548,312.0,79.44
BAT003549,668.0,90.14
BAT003550,50.0,84.83
BAT003551,621.0,60.22
BAT003552,572.0,59.78
BAT003553,,79.69
BAT003554,701.0,
BAT003555,643.0,77.15
BAT003556,497.0,51.33
BAT003557,,59.29
BAT003558,315.0,85.37
BAT003559,1090.0,69.77
BAT003560,1857.0,76.77
BAT003561,769.0,90.98
BAT003562,445.0,56.97
BAT003563,741.0,68.79
BAT003564,1058.0,67.16
BAT003565,1063.0,80.33
BAT003566,656.0,86.59
BAT003567,379.0,52.8
BAT003568,,74.92
BAT003569,355.0,88.04
BAT003570,717.0,47.18
BAT003571,901.0,74.03
BAT003572,371.0,56.76
BAT003573,922.0,65.38
BAT003574,1038.0,40.0
BAT003575,688.0,95.89
BAT003576,840.0,69.66
BAT003577,724.0,62.89
BAT003578,896.0,79.92
BAT003579,437.0,59.37
BAT003580,701.0,57.94
BAT003581,263.0,97.65
BAT003582,468.0,102.13
BAT003583,721.0,66.12
BAT003584,892.0,
BAT003585,,
BAT003586,383.0,53.79
BAT003587,505.0,61.08
BAT003588,484.0,98.27
BAT003589,2483.0,53.6
BAT003590,2040.0,109.21
BAT003591,2124.0,66.43
BAT003592,,98.71
BAT003593,828.0,70.42
BAT003594,759.0,87.0
BAT003595,641.0,95.93
BAT003596,487.0,95.85
BAT003597,577.0,66.23
BAT003598,1446.0,62.14
BAT003599,899.0,73.78
BAT003600,735.0,55.49
BAT003601,1495.0,78.59
BAT003602,624.0,62.69
BAT003603,453.0,91.24
BAT003604,251.0,66.45
BAT003605,188.0,48.87
BAT003606,108.0,96.01
BAT003607,905.0,77.75
BAT003608,1117.0,75.44
BAT003609,1229.0,91.42
BAT003610,,88.07
BAT003611,239.0,63.57
BAT003612,203.0,
BAT003613,577.0,58.31
BAT003614,1138.0,53.03
BAT003615,551.0,83.68
BAT003616,278.0,80.88
BAT003617,288.0,86.41
BAT003618,601.0,94.22
BAT003619,991.0,86.62
BAT003620,583.0,87.95
BAT003621,1796.0,43.83
BAT003622,160.0,70.4
BAT003623,426.0,89.47
BAT003624,418.0,57.48
BAT003625,931.0,76.38
BAT003626,638.0,82.79
BAT003627,,81.64
BAT003628,425.0,80.53
BAT003629,978.0,83.98
BAT003630,1291.0,77.71
BAT003631,936.0,53.06
BAT003632,233.0,82.6
BAT003633,901.0,79.27
BAT003634,1046.0,53.25
BAT003635,1072.0,95.7
BAT003636,655.0,83.01
BAT003637,658.0,54.29
BAT003638,485.0,62.74
BAT003639,,66.54
BAT003640,826.0,66.53
BAT003641,722.0,79.4
BAT003642,476.0,60.35
BAT003643,371.0,91.92
BAT003644,769.0,90.69
BAT003645,501.0,84.29
BAT003646,834.0,75.66
BAT003647,673.0,89.06
BAT003648,197.0,70.86
BAT003649,1815.0,64.13
BAT003650,420.0,92.85
BAT003651,125.0,79.76
BAT003652,50.0,64.74
BAT003653,464.0,68.73
BAT003654,906.0,63.95
BAT003655,677.0,105.33
BAT003656,595.0,75.06
BAT003657,579.0,77.37
BAT003658,535.0,85.82
BAT003659,512.0,56.77
BAT003660,794.0,91.45
BAT003661,246.0,65.88
BAT003662,437.0,102.45
BAT003663,272.0,70.31
BAT003664,227.0,90.56
BAT003665,779.0,40.0
BAT003666,258.0,57.37
BAT003667,604.0,70.6
BAT003668,679.0,44.54
BAT003669,538.0,84.01
BAT003670,765.0,79.69
BAT003671,554.0,60.14
BAT003672,489.0,74.76
BAT003673,260.0,87.1
BAT003674,898.0,43.45
BAT003675,990.0,55.9
BAT003676,50.0,69.97
BAT003677,750.0,75.36
BAT003678,984.0,74.12
BAT003679,1047.0,88.34
BAT003680,,82.16
BAT003681,684.0,85.45
BAT003682,1001.0,54.15
BAT003683,719.0,77.17
BAT003684,,
BAT003685,429.0,96.93
BAT003686,1124.0,77.62
BAT003687,638.0,64.96
BAT003688,50.0,87.79
BAT003689,881.0,83.45
BAT003690,529.0,62.68
BAT003691,1615.0,69.77
BAT003692,392.0,70.03
BAT003693,692.0,93.41
BAT003694,565.0,78.05
BAT003695,285.0,85.9
BAT003696,529.0,
BAT003697,465.0,80.02
BAT003698,976.0,94.55
BAT003699,254.0,69.58
BAT003700,655.0,76.73
BAT003701,1333.0,54.55
BAT003702,1592.0,63.52
BAT003703,1119.0,69.98
BAT003704,351.0,59.09
BAT003705,392.0,94.83
BAT003706,1095.0,
BAT003707,604.0,86.8
BAT003708,593.0,77.8
BAT003709,687.0,75.46
BAT003710,499.0,97.29
BAT003711,407.0,41.09
BAT003712,907.0,72.06
BAT003713,892.0,58.79
BAT003714,559.0,45.58
BAT003715,1293.0,57.08
BAT003716,1544.0,75.26
BAT003717,179.0,64.12
BAT003718,313.0,88.45
BAT003719,569.0,71.79
BAT003720,452.0,70.13
BAT003721,1063.0,70.2
BAT003722,606.0,73.52
BAT003723,757.0,68.72
BAT003724,567.0,62.23
BAT003725,149.0,89.84
BAT003726,452.0,65.64
BAT003727,1883.0,69.25
BAT003728,1517.0,81.44
BAT003729,163.0,79.78
BAT003730,695.0,61.6
BAT003731,251.0,86.32
BAT003732,395.0,83.07
BAT003733,1031.0,77.67
BAT003734,597.0,
BAT003735,426.0,68.9
BAT003736,587.0,71.97
BAT003737,1595.0,56.52
BAT003738,808.0,74.41
BAT003739,50.0,88.38
BAT003740,523.0,88.15
BAT003741,674.0,69.29
BAT003742,531.0,90.96
BAT003743,940.0,103.59
BAT003744,719.0,70.26
BAT003745,209.0,85.37
BAT003746,2499.0,41.06
BAT003747,652.0,56.13
BAT003748,347.0,76.37
BAT003749,562.0,59.9
BAT003750,600.0,105.59
BAT003751,1023.0,83.97
BAT003752,402.0,89.49
BAT003753,670.0,74.56
BAT003754,375.0,59.95
BAT003755,1855.0,67.22
BAT003756,533.0,78.82
BAT003757,554.0,65.43
BAT003758,1347.0,85.07
BAT003759,679.0,85.67
BAT003760,683.0,75.07
BAT003761,897.0,47.62
BAT003762,355.0,100.72
BAT003763,401.0,71.81
BAT003764,1691.0,115.64
BAT003765,388.0,
BAT003766,825.0,71.85
BAT003767,93.0,81.72
BAT003768,669.0,44.71
BAT003769,642.0,90.39
BAT003770,135.0,113.5
BAT003771,366.0,43.66
BAT003772,792.0,70.69
BAT003773,634.0,73.42
BAT003774,706.0,88.13
BAT003775,500.0,106.59
BAT003776,728.0,
BAT003777,631.0,107.13
BAT003778,485.0,77.56
BAT003779,365.0,81.77
BAT003780,339.0,79.92
BAT003781,647.0,93.3
BAT003782,2035.0,68.67
BAT003783,660.0,87.27
BAT003784,,56.54
BAT003785,791.0,70.73
BAT003786,1233.0,
BAT003787,741.0,76.32
BAT003788,1180.0,70.26
BAT003789,895.0,91.98
BAT003790,590.0,61.82
BAT003791,1059.0,
BAT003792,760.0,54.64
BAT003793,573.0,89.91
BAT003794,671.0,60.46
BAT003795,717.0,80.97
BAT003796,714.0,70.58
BAT003797,473.0,87.36
BAT003798,1400.0,71.54
BAT003799,,116.47
BAT003800,876.0,103.47
BAT003801,232.0,70.27
BAT003802,966.0,68.22
BAT003803,773.0,120.0
BAT003804,393.0,58.82
BAT003805,,74.17
BAT003806,419.0,75.34
BAT003807,378.0,74.96
BAT003808,,48.92
BAT003809,598.0,82.45
BAT003810,1728.0,
BAT003811,502.0,96.54
BAT003812,665.0,53.16
BAT003813,973.0,75.89
BAT003814,450.0,41.76
BAT003815,248.0,42.68
BAT003816,290.0,62.41
BAT003817,644.0,64.53
BAT003818,1285.0,96.99
BAT003819,674.0,74.39
BAT003820,664.0,94.39
BAT003821,577.0,69.3
BAT003822,68.0,84.09
BAT003823,560.0,64.12
BAT003824,891.0,63.1
BAT003825,647.0,47.69
BAT003826,1656.0,80.04
BAT003827,809.0,78.93
BAT003828,820.0,86.66
BAT003829,952.0,78.22
BAT003830,533.0,105.39
BAT003831,920.0,77.64
BAT003832,955.0,89.88
BAT003833,358.0,70.14
BAT003834,633.0,61.37
BAT003835,974.0,85.77
BAT003836,564.0,73.66
BAT003837,876.0,87.48
BAT003838,665.0,
BAT003839,1301.0,63.1
BAT003840,448.0,91.12
BAT003841,219.0,61.93
BAT003842,618.0,84.38
BAT003843,50.0,94.22
BAT003844,842.0,69.23
BAT003845,410.0,92.34
BAT003846,807.0,80.96
BAT003847,428.0,87.78
BAT003848,349.0,62.45
BAT003849,993.0,78.21
BAT003850,1080.0,53.88
BAT003851,1158.0,100.67
BAT003852,453.0,44.79
BAT003853,445.0,69.68
BAT003854,944.0,61.02
BAT003855,546.0,85.12
BAT003856,357.0,103.86
BAT003857,1130.0,84.82
BAT003858,671.0,119.42
BAT003859,624.0,54.33
BAT003860,715.0,55.48
BAT003861,252.0,
BAT003862,975.0,
BAT003863,680.0,59.6
BAT003864,79.0,63.73
BAT003865,426.0,84.31
BAT003866,869.0,56.41
BAT003867,614.0,58.0
BAT003868,839.0,69.02
BAT003869,56.0,70.43
BAT003870,1634.0,90.15
BAT003871,392.0,61.49
BAT003872,380.0,64.2
BAT003873,1070.0,83.73
BAT003874,614.0,87.02
BAT003875,743.0,96.43
BAT003876,673.0,82.04
BAT003877,543.0,76.96
BAT003878,451.0,83.63
BAT003879,644.0,70.99
BAT003880,663.0,70.88
BAT003881,657.0,48.39
BAT003882,361.0,88.4
BAT003883,713.0,78.17
BAT003884,1453.0,86.66
BAT003885,324.0,40.0
BAT003886,472.0,74.29
BAT003887,690.0,62.16
BAT003888,431.0,97.52
BAT003889,923.0,84.21
BAT003890,709.0,78.51
BAT003891,733.0,68.52
BAT003892,755.0,80.96
BAT003893,814.0,61.08
BAT003894,907.0,73.5
BAT003895,620.0,66.32
BAT003896,558.0,109.0
BAT003897,645.0,97.05
BAT003898,701.0,90.95
BAT003899,694.0,52.65
BAT003900,427.0,87.96
BAT003901,553.0,77.82
BAT003902,1758.0,93.35
BAT003903,716.0,79.84
BAT003904,1821.0,74.9
BAT003905,944.0,78.51
BAT003906,1006.0,47.92
BAT003907,703.0,
BAT003908,769.0,80.6
BAT003909,910.0,92.09
BAT003910,749.0,66.74
BAT003911,816.0,74.39
BAT003912,1104.0,50.99
BAT003913,496.0,96.89
BAT003914,519.0,
BAT003915,429.0,84.78
BAT003916,1410.0,81.1
BAT003917,865.0,98.29
BAT003918,807.0,62.92
BAT003919,533.0,61.3
BAT003920,1294.0,90.92
BAT003921,803.0,89.91
BAT003922,481.0,57.1
BAT003923,1802.0,67.03
BAT003924,413.0,100.34
BAT003925,1064.0,81.18
BAT003926,,86.81
BAT003927,275.0,57.61
BAT003928,823.0,84.85
BAT003929,597.0,53.71
BAT003930,1083.0,
BAT003931,582.0,85.9
BAT003932,589.0,96.52
BAT003933,611.0,71.19
BAT003934,527.0,66.8
BAT003935,204.0,100.66
BAT003936,445.0,72.08
BAT003937,231.0,74.01
BAT003938,427.0,100.41
BAT003939,1005.0,69.7
BAT003940,362.0,65.19
BAT003941,544.0,87.23
BAT003942,458.0,64.32
BAT003943,465.0,72.83
BAT003944,915.0,55.21
BAT003945,851.0,77.78
BAT003946,233.0,76.02
BAT003947,549.0,89.52
BAT003948,718.0,87.86
BAT003949,751.0,83.27
BAT003950,363.0,80.91
BAT003951,70.0,73.9
BAT003952,844.0,84.14
BAT003953,633.0,58.32
BAT003954,527.0,40.0
BAT003955,339.0,92.43
BAT003956,1537.0,85.11
BAT003957,954.0,
BAT003958,480.0,91.12
BAT003959,446.0,64.03
BAT003960,799.0,64.42
BAT003961,798.0,62.34
BAT003962,1627.0,83.51
BAT003963,573.0,51.26
BAT003964,389.0,63.5
BAT003965,874.0,79.35
BAT003966,1077.0,56.94
BAT003967,1420.0,65.1
BAT003968,1273.0,41.83
BAT003969,1079.0,84.09
BAT003970,1241.0,64.68
BAT003971,763.0,58.51
BAT003972,571.0,55.57
BAT003973,612.0,68.73
BAT003974,750.0,
BAT003975,64.0,104.14
BAT003976,650.0,40.0
BAT003977,762.0,68.24
BAT003978,628.0,76.6
BAT003979,,63.37
BAT003980,,78.18
BAT003981,690.0,63.01
BAT003982,1056.0,97.95
BAT003983,903.0,58.22
BAT003984,545.0,40.0
BAT003985,1023.0,55.52
BAT003986,414.0,80.8
BAT003987,838.0,73.23
BAT003988,702.0,86.28
BAT003989,198.0,
BAT003990,733.0,65.46
BAT003991,872.0,67.66
BAT003992,50.0,69.22
BAT003993,482.0,103.27
BAT003994,1015.0,85.36
BAT003995,385.0,103.38
BAT003996,236.0,87.61
BAT003997,,74.05
BAT003998,773.0,59.71
BAT003999,1464.0,78.02
BAT004000,701.0,74.09
BAT004001,1443.0,73.6
BAT004002,703.0,71.86
BAT004003,1808.0,44.21
BAT004004,502.0,93.91
BAT004005,1089.0,74.24
BAT004006,747.0,53.79
BAT004007,,82.23
BAT004008,850.0,62.16
BAT004009,494.0,
BAT004010,479.0,88.22
BAT004011,739.0,90.29
BAT004012,310.0,72.59
BAT004013,229.0,68.79
BAT004014,461.0,65.62
BAT004015,715.0,64.16
BAT004016,866.0,
BAT004017,901.0,71.86
BAT004018,457.0,62.62
BAT004019,792.0,57.84
BAT004020,753.0,73.37
BAT004021,1069.0,
BAT004022,234.0,57.88
BAT004023,543.0,87.46
BAT004024,1272.0,101.58
BAT004025,284.0,89.44
BAT004026,647.0,64.2
BAT004027,611.0,74.25
BAT004028,,98.11
BAT004029,520.0,57.39
BAT004030,351.0,86.74
BAT004031,646.0,53.28
BAT004032,769.0,100.26
BAT004033,316.0,68.55
BAT004034,1310.0,108.44
BAT004035,678.0,100.92
BAT004036,1292.0,73.4
BAT004037,119.0,
BAT004038,350.0,77.92
BAT004039,473.0,72.3
BAT004040,1142.0,68.98
BAT004041,694.0,50.13
BAT004042,1160.0,
BAT004043,577.0,58.34
BAT004044,324.0,83.27
BAT004045,728.0,89.87
BAT004046,684.0,86.11
BAT004047,565.0,80.14
BAT004048,550.0,62.21
BAT004049,1098.0,78.08
BAT004050,1184.0,86.89
BAT004051,569.0,66.21
BAT004052,415.0,76.78
BAT004053,263.0,72.82
BAT004054,1661.0,99.94
BAT004055,529.0,87.77
BAT004056,605.0,84.14
BAT004057,997.0,49.25
BAT004058,544.0,77.59
BAT004059,755.0,72.67
BAT004060,932.0,72.55
BAT004061,719.0,51.55
BAT004062,,58.68
BAT004063,202.0,73.98
BAT004064,385.0,91.72
BAT004065,353.0,66.14
BAT004066,1628.0,69.0
BAT004067,621.0,101.72
BAT004068,514.0,70.55
BAT004069,1870.0,73.07
BAT004070,,73.27
BAT004071,323.0,54.82
BAT004072,734.0,83.58
BAT004073,426.0,65.21
BAT004074,587.0,74.55
BAT004075,1045.0,81.67
BAT004076,218.0,104.14
BAT004077,897.0,55.23
BAT004078,438.0,
BAT004079,663.0,88.03
BAT004080,158.0,65.43
BAT004081,617.0,83.99
BAT004082,874.0,99.65
BAT004083,1655.0,63.53
BAT004084,,78.62
BAT004085,1156.0,81.07
BAT004086,229.0,83.01
BAT004087,340.0,86.54
BAT004088,368.0,77.49
BAT004089,1122.0,82.7
BAT004090,508.0,61.33
BAT004091,,77.46
BAT004092,389.0,67.85
BAT004093,1308.0,56.55
BAT004094,857.0,67.36
BAT004095,467.0,79.04
BAT004096,1050.0,81.54
BAT004097,782.0,55.97
BAT004098,847.0,60.93
BAT004099,353.0,85.87
BAT004100,1014.0,
BAT004101,187.0,88.31
BAT004102,444.0,95.52
BAT004103,161.0,83.07
BAT004104,116.0,68.78
BAT004105,691.0,76.72
BAT004106,207.0,99.9
BAT004107,652.0,116.47
BAT004108,498.0,
BAT004109,,83.03
BAT004110,554.0,85.89
BAT004111,285.0,75.36
BAT004112,482.0,92.46
BAT004113,771.0,90.12
BAT004114,912.0,80.32
BAT004115,746.0,70.23
BAT004116,441.0,52.19
BAT004117,886.0,85.99
BAT004118,420.0,78.19
BAT004119,781.0,63.93
BAT004120,595.0,58.05
BAT004121,50.0,84.92
BAT004122,416.0,50.98
BAT004123,475.0,79.49
BAT004124,937.0,87.65
BAT004125,636.0,83.25
BAT004126,570.0,69.14
BAT004127,418.0,56.26
BAT004128,906.0,83.81
BAT004129,914.0,93.01
BAT004130,544.0,66.41
BAT004131,623.0,82.6
BAT004132,1715.0,98.72
BAT004133,251.0,80.08
BAT004134,857.0,69.05
BAT004135,1175.0,90.61
BAT004136,267.0,63.94
BAT004137,1633.0,55.53
BAT004138,910.0,87.18
BAT004139,1031.0,68.91
BAT004140,705.0,70.25
BAT004141,1586.0,65.6
BAT004142,638.0,67.91
BAT004143,278.0,96.05
BAT004144,615.0,99.94
BAT004145,871.0,101.92
BAT004146,397.0,91.35
BAT004147,703.0,81.99
BAT004148,108.0,
BAT004149,1485.0,72.19
BAT004150,,107.35
BAT004151,1763.0,68.47
BAT004152,646.0,97.71
BAT004153,497.0,75.83
BAT004154,638.0,40.0
BAT004155,232.0,84.61
BAT004156,747.0,93.99
BAT004157,513.0,74.27
BAT004158,,93.5
BAT004159,1033.0,49.98
BAT004160,836.0,54.22
BAT004161,579.0,78.07
BAT004162,468.0,82.16
BAT004163,804.0,95.35
BAT004164,427.0,84.58
BAT004165,,57.1
BAT004166,856.0,78.2
BAT004167,799.0,84.01
BAT004168,1229.0,
BAT004169,1090.0,74.35
BAT004170,645.0,69.97
BAT004171,806.0,65.18
BAT004172,215.0,82.48
BAT004173,272.0,57.75
BAT004174,772.0,81.25
BAT004175,1384.0,83.39
BAT004176,555.0,91.26
BAT004177,282.0,58.15
BAT004178,509.0,52.42
BAT004179,731.0,79.18
BAT004180,838.0,70.71
BAT004181,,118.54
BAT004182,579.0,
BAT004183,683.0,75.87
BAT004184,794.0,72.41
BAT004185,592.0,56.73
BAT004186,460.0,83.46
BAT004187,1132.0,73.81
BAT004188,951.0,73.83
BAT004189,453.0,76.42
BAT004190,848.0,78.32
BAT004191,945.0,48.91
BAT004192,180.0,87.56
BAT004193,821.0,62.3
BAT004194,353.0,72.93
BAT004195,342.0,
BAT004196,1187.0,101.69
BAT004197,432.0,49.49
BAT004198,906.0,75.45
BAT004199,403.0,79.09
BAT004200,1930.0,52.39
BAT004201,76.0,87.04
BAT004202,660.0,76.74
BAT004203,739.0,77.91
BAT004204,177.0,61.24
BAT004205,904.0,81.19
BAT004206,506.0,87.57
BAT004207,1014.0,76.91
BAT004208,645.0,67.29
BAT004209,1861.0,68.46
BAT004210,555.0,78.31
BAT004211,1010.0,75.73
BAT004212,832.0,
BAT004213,411.0,67.8
BAT004214,626.0,56.72
BAT004215,,80.39
BAT004216,471.0,67.84
BAT004217,119.0,86.76
BAT004218,710.0,75.11
BAT004219,803.0,84.82
BAT004220,109.0,59.79
BAT004221,645.0,77.15
BAT004222,181.0,64.51
BAT004223,450.0,56.69
BAT004224,911.0,62.08
BAT004225,179.0,66.83
BAT004226,495.0,93.67
BAT004227,1253.0,66.44
BAT004228,977.0,55.93
BAT004229,638.0,76.97
BAT004230,551.0,75.44
BAT004231,730.0,67.62
BAT004232,694.0,72.58
BAT004233,950.0,89.64
BAT004234,655.0,85.06
BAT004235,574.0,83.76
BAT004236,717.0,57.24
BAT004237,315.0,118.3
BAT004238,738.0,90.77
BAT004239,950.0,
BAT004240,463.0,57.54
BAT004241,933.0,89.22
BAT004242,957.0,67.48
BAT004243,664.0,72.09
BAT004244,483.0,49.79
BAT004245,581.0,56.38
BAT004246,643.0,81.58
BAT004247,752.0,
BAT004248,361.0,85.27
BAT004249,425.0,84.76
BAT004250,683.0,74.03
BAT004251,401.0,68.9
BAT004252,1504.0,79.33
BAT004253,608.0,87.32
BAT004254,441.0,75.07
BAT004255,608.0,93.15
BAT004256,798.0,71.77
BAT004257,810.0,60.3
BAT004258,366.0,74.84
BAT004259,615.0,76.59
BAT004260,984.0,73.77
BAT004261,871.0,94.21
BAT004262,495.0,87.08
BAT004263,727.0,53.54
BAT004264,563.0,98.02
BAT004265,1137.0,40.0
BAT004266,1109.0,107.27
BAT004267,692.0,70.69
BAT004268,438.0,72.16
BAT004269,507.0,74.1
BAT004270,744.0,80.78
BAT004271,212.0,75.0
BAT004272,766.0,73.0
BAT004273,433.0,94.63
BAT004274,607.0,83.48
BAT004275,828.0,60.62
BAT004276,317.0,86.11
BAT004277,215.0,82.86
BAT004278,633.0,66.82
BAT004279,557.0,86.88
BAT004280,794.0,72.64
BAT004281,2015.0,71.67
BAT004282,833.0,71.27
BAT004283,764.0,40.0
BAT004284,472.0,67.1
BAT004285,812.0,85.7
BAT004286,1243.0,74.66
BAT004287,507.0,55.72
BAT004288,848.0,89.47
BAT004289,449.0,70.52
BAT004290,799.0,56.68
BAT004291,928.0,108.09
BAT004292,1807.0,59.2
BAT004293,769.0,88.19
BAT004294,,63.46
BAT004295,1473.0,77.04
BAT004296,484.0,61.47
BAT004297,1603.0,56.41
BAT004298,363.0,82.83
BAT004299,777.0,81.08
BAT004300,454.0,92.17
BAT004301,620.0,74.48
BAT004302,689.0,108.31
BAT004303,466.0,79.03
BAT004304,534.0,83.5
BAT004305,855.0,54.62
BAT004306,916.0,65.79
BAT004307,1107.0,82.8
BAT004308,123.0,
BAT004309,925.0,77.82
BAT004310,50.0,62.75
BAT004311,573.0,76.83
BAT004312,556.0,76.78
BAT004313,846.0,57.29
BAT004314,1217.0,84.64
BAT004315,963.0,49.5
BAT004316,258.0,77.76
BAT004317,402.0,101.48
BAT004318,1999.0,85.21
BAT004319,478.0,85.11
BAT004320,675.0,61.54
BAT004321,1136.0,101.54
BAT004322,419.0,95.65
BAT004323,272.0,62.35
BAT004324,50.0,67.88
BAT004325,1390.0,93.82
BAT004326,1703.0,101.94
BAT004327,925.0,56.03
BAT004328,628.0,59.94
BAT004329,292.0,72.84
BAT004330,383.0,42.43
BAT004331,653.0,75.29
BAT004332,596.0,92.79
BAT004333,195.0,53.42
BAT004334,300.0,76.91
BAT004335,491.0,66.27
BAT004336,784.0,99.6
BAT004337,1504.0,66.45
BAT004338,323.0,97.78
BAT004339,671.0,66.04
BAT004340,260.0,86.57
BAT004341,743.0,78.78
BAT004342,686.0,72.93
BAT004343,655.0,63.14
BAT004344,663.0,79.85
BAT004345,766.0,68.39
BAT004346,855.0,64.65
BAT004347,1370.0,97.09
BAT004348,973.0,83.21
BAT004349,194.0,84.65
BAT004350,1373.0,69.13
BAT004351,690.0,72.21
BAT004352,930.0,71.27
BAT004353,512.0,80.06
BAT004354,969.0,84.63
BAT004355,466.0,74.55
BAT004356,907.0,63.11
BAT004357,1179.0,86.41
BAT004358,506.0,75.5
BAT004359,513.0,53.39
BAT004360,669.0,42.97
BAT004361,743.0,79.47
BAT004362,375.0,62.56
BAT004363,145.0,81.47
BAT004364,,63.37
BAT004365,592.0,77.0
BAT004366,1123.0,69.32
BAT004367,1074.0,101.28
BAT004368,434.0,89.25
BAT004369,406.0,95.21
BAT004370,567.0,
BAT004371,50.0,87.34
BAT004372,318.0,76.37
BAT004373,549.0,97.04
BAT004374,714.0,73.91
BAT004375,931.0,54.04
BAT004376,621.0,45.02
BAT004377,996.0,100.02
BAT004378,1294.0,82.18
BAT004379,877.0,
BAT004380,230.0,97.34
BAT004381,935.0,50.22
BAT004382,675.0,69.62
BAT004383,759.0,71.46
BAT004384,482.0,86.13
BAT004385,400.0,64.61
BAT004386,1810.0,56.98
BAT004387,225.0,56.84
BAT004388,644.0,92.24
BAT004389,501.0,63.86
BAT004390,2019.0,66.72
BAT004391,349.0,84.52
BAT004392,430.0,64.52
BAT004393,175.0,49.43
BAT004394,,51.27
BAT004395,424.0,74.15
BAT004396,420.0,82.46
BAT004397,866.0,71.97
BAT004398,1148.0,81.46
BAT004399,713.0,50.81
BAT004400,576.0,51.82
BAT004401,726.0,108.81
